Date,Crop_Type,Soil_pH,N,P,K,Soil_Quality,Crop_Yield,Year,Month,Day
2020-07-02,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,31.044205049371243,2020,7,2
2020-07-02,Potato,8.0,71.5,55.0,40.5,13.916666666666666,37.40959035922203,2020,7,2
2020-07-02,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,2
2020-07-03,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2020,7,3
2020-07-03,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,3
2020-07-03,Rice,6.25,78.0,60.0,44.0,53.08333333333333,6.8211645116362085,2020,7,3
2020-07-03,Barley,5.5,55.0,45.0,35.0,22.5,38.81032438335281,2020,7,3
2020-07-03,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,3
2020-07-03,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,3
2020-07-03,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,40.99907776761892,2020,7,3
2020-07-03,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,35.368917759691094,2020,7,3
2020-07-03,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,3
2020-07-03,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,3
2020-07-04,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,4
2020-07-04,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,4
2020-07-04,Rice,6.25,78.0,60.0,44.0,53.08333333333333,10.531645100673346,2020,7,4
2020-07-04,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,4
2020-07-04,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2020,7,4
2020-07-04,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,4
2020-07-04,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2020,7,4
2020-07-04,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2020,7,4
2020-07-04,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,4
2020-07-04,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,4
2020-07-05,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,5
2020-07-05,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,15.95539166874724,2020,7,5
2020-07-05,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,4.44158349964205,2020,7,5
2020-07-05,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,5
2020-07-05,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,5
2020-07-05,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,41.97961827024646,2020,7,5
2020-07-05,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,40.99907776761892,2020,7,5
2020-07-05,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,5
2020-07-05,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,5
2020-07-05,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,5
2020-07-06,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,37.09568400053546,2020,7,6
2020-07-06,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,40.991761360765814,2020,7,6
2020-07-06,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2020,7,6
2020-07-06,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,6
2020-07-06,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,24.026693819436368,2020,7,6
2020-07-06,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,41.97961827024646,2020,7,6
2020-07-06,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2020,7,6
2020-07-06,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,38.60150152537016,2020,7,6
2020-07-06,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,6
2020-07-06,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,6
2020-07-07,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.09568400053546,2020,7,7
2020-07-07,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,7
2020-07-07,Rice,5.5,71.5,54.0,38.5,27.33333333333333,63.80649446353043,2020,7,7
2020-07-07,Barley,5.5,55.0,45.0,35.0,22.5,37.0166569171041,2020,7,7
2020-07-07,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,36.92157381652276,2020,7,7
2020-07-07,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2020,7,7
2020-07-07,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,40.99907776761892,2020,7,7
2020-07-07,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2020,7,7
2020-07-07,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,7
2020-07-07,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,12.819373170753328,2020,7,7
2020-07-08,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,13.110193128417809,2020,7,8
2020-07-08,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2020,7,8
2020-07-08,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2020,7,8
2020-07-08,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,8
2020-07-08,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2020,7,8
2020-07-08,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,41.97961827024646,2020,7,8
2020-07-08,Sugarcane,6.25,78.0,60.0,48.0,54.25,11.855720866714863,2020,7,8
2020-07-08,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,8
2020-07-08,Potato,6.25,66.0,50.0,36.0,44.33333333333333,36.50094300891841,2020,7,8
2020-07-08,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,9.974331937034185,2020,7,8
2020-07-09,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,33.37402863616597,2020,7,9
2020-07-09,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2020,7,9
2020-07-09,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2020,7,9
2020-07-09,Barley,5.5,55.0,45.0,35.0,22.5,37.0166569171041,2020,7,9
2020-07-09,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,9
2020-07-09,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2020,7,9
2020-07-09,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,1.1794613445086917,2020,7,9
2020-07-09,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2020,7,9
2020-07-09,Potato,8.0,71.5,55.0,40.5,13.916666666666666,37.40959035922203,2020,7,9
2020-07-09,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,39.42857006076496,2020,7,9
2020-07-10,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,10
2020-07-10,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,10
2020-07-10,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2020,7,10
2020-07-10,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,10
2020-07-10,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,36.92157381652276,2020,7,10
2020-07-10,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,41.97961827024646,2020,7,10
2020-07-10,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,10
2020-07-10,Tomato,5.5,55.0,40.5,35.0,21.75,33.938475606967,2020,7,10
2020-07-10,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,10
2020-07-10,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,10
2020-07-11,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,37.09568400053546,2020,7,11
2020-07-11,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2020,7,11
2020-07-11,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2020,7,11
2020-07-11,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,11
2020-07-11,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2020,7,11
2020-07-11,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2020,7,11
2020-07-11,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2020,7,11
2020-07-11,Tomato,6.5,70.0,54.0,50.0,58.0,3.012642173596096,2020,7,11
2020-07-11,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,11
2020-07-11,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,39.42857006076496,2020,7,11
2020-07-12,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,12
2020-07-12,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,12
2020-07-12,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2020,7,12
2020-07-12,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,12
2020-07-12,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,36.92157381652276,2020,7,12
2020-07-12,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,41.97961827024646,2020,7,12
2020-07-12,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,56.1300876038696,2020,7,12
2020-07-12,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2020,7,12
2020-07-12,Potato,6.25,66.0,50.0,36.0,44.33333333333333,37.40959035922203,2020,7,12
2020-07-12,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,39.42857006076496,2020,7,12
2020-07-13,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2020,7,13
2020-07-13,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,4.880595465113965,2020,7,13
2020-07-13,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2020,7,13
2020-07-13,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,13
2020-07-13,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,13
2020-07-13,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,1.6255539248369597,2020,7,13
2020-07-13,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,71.53974534264495,2020,7,13
2020-07-13,Tomato,5.5,55.0,40.5,35.0,21.75,12.043990749026626,2020,7,13
2020-07-13,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,13
2020-07-13,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,39.42857006076496,2020,7,13
2020-07-14,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2020,7,14
2020-07-14,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2020,7,14
2020-07-14,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2020,7,14
2020-07-14,Barley,5.5,55.0,45.0,35.0,22.5,37.0166569171041,2020,7,14
2020-07-14,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,14
2020-07-14,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,14
2020-07-14,Sugarcane,6.25,78.0,60.0,48.0,54.25,40.99907776761892,2020,7,14
2020-07-14,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2020,7,14
2020-07-14,Potato,8.0,71.5,55.0,40.5,13.916666666666666,37.40959035922203,2020,7,14
2020-07-14,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,39.42857006076496,2020,7,14
2020-07-15,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,37.09568400053546,2020,7,15
2020-07-15,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,40.991761360765814,2020,7,15
2020-07-15,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2020,7,15
2020-07-15,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,15
2020-07-15,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2020,7,15
2020-07-15,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,41.97961827024646,2020,7,15
2020-07-15,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,28.201014973291237,2020,7,15
2020-07-15,Tomato,6.5,70.0,54.0,50.0,58.0,17.792462827733353,2020,7,15
2020-07-15,Potato,6.25,66.0,50.0,36.0,44.33333333333333,24.500288578554706,2020,7,15
2020-07-15,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,9.738108215306406,2020,7,15
2020-07-16,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,11.160501498944836,2020,7,16
2020-07-16,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2020,7,16
2020-07-16,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,42.08933763591255,2020,7,16
2020-07-16,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,16
2020-07-16,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,36.92157381652276,2020,7,16
2020-07-16,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2020,7,16
2020-07-16,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,16
2020-07-16,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,32.44129403219623,2020,7,16
2020-07-16,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,16
2020-07-16,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,36.08647949915146,2020,7,16
2020-07-17,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,37.09568400053546,2020,7,17
2020-07-17,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,40.991761360765814,2020,7,17
2020-07-17,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2020,7,17
2020-07-17,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,17
2020-07-17,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,36.92157381652276,2020,7,17
2020-07-17,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,7.310487948438542,2020,7,17
2020-07-17,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,5.155220206626327,2020,7,17
2020-07-17,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,17
2020-07-17,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,17
2020-07-17,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,17
2020-07-18,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,18
2020-07-18,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,18
2020-07-18,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2020,7,18
2020-07-18,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,18
2020-07-18,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,36.92157381652276,2020,7,18
2020-07-18,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,41.97961827024646,2020,7,18
2020-07-18,Sugarcane,6.25,78.0,60.0,48.0,54.25,40.99907776761892,2020,7,18
2020-07-18,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,7.723398399912665,2020,7,18
2020-07-18,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,18
2020-07-18,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,18
2020-07-19,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,19
2020-07-19,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,40.991761360765814,2020,7,19
2020-07-19,Rice,5.5,71.5,54.0,38.5,27.33333333333333,30.252695477696623,2020,7,19
2020-07-19,Barley,6.25,60.0,50.0,40.0,43.75,37.0166569171041,2020,7,19
2020-07-19,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,36.92157381652276,2020,7,19
2020-07-19,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,15.66238090803988,2020,7,19
2020-07-19,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,19
2020-07-19,Tomato,5.5,55.0,40.5,35.0,21.75,11.437221615918498,2020,7,19
2020-07-19,Potato,8.0,71.5,55.0,40.5,13.916666666666666,37.40959035922203,2020,7,19
2020-07-19,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,19
2020-07-20,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2020,7,20
2020-07-20,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,20
2020-07-20,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2020,7,20
2020-07-20,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,20
2020-07-20,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,36.92157381652276,2020,7,20
2020-07-20,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,20
2020-07-20,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,54.84921737959467,2020,7,20
2020-07-20,Tomato,6.5,70.0,54.0,50.0,58.0,20.505493219077696,2020,7,20
2020-07-20,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,20
2020-07-20,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,10.639912427756968,2020,7,20
2020-07-21,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,21
2020-07-21,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,21
2020-07-21,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,9.028443305522842,2020,7,21
2020-07-21,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,21
2020-07-21,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,7.591768079996279,2020,7,21
2020-07-21,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,16.479980646585783,2020,7,21
2020-07-21,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,21
2020-07-21,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,21
2020-07-21,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,21
2020-07-21,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2020,7,21
2020-07-22,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,6.224370618375898,2020,7,22
2020-07-22,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,40.991761360765814,2020,7,22
2020-07-22,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,15.687612057436812,2020,7,22
2020-07-22,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,22
2020-07-22,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,1.737896831291413,2020,7,22
2020-07-22,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,41.97961827024646,2020,7,22
2020-07-22,Sugarcane,6.25,78.0,60.0,48.0,54.25,40.99907776761892,2020,7,22
2020-07-22,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,41.66981666566373,2020,7,22
2020-07-22,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,22
2020-07-22,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,33.59800621392456,2020,7,22
2020-07-23,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,23
2020-07-23,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,40.991761360765814,2020,7,23
2020-07-23,Rice,6.25,78.0,60.0,44.0,53.08333333333333,88.90864803998619,2020,7,23
2020-07-23,Barley,6.5,70.0,60.0,50.0,60.0,37.0166569171041,2020,7,23
2020-07-23,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,36.92157381652276,2020,7,23
2020-07-23,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2020,7,23
2020-07-23,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,23
2020-07-23,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,23
2020-07-23,Potato,6.5,77.0,60.0,45.0,60.66666666666666,37.40959035922203,2020,7,23
2020-07-23,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,23
2020-07-24,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,34.45791822373167,2020,7,24
2020-07-24,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2020,7,24
2020-07-24,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,19.61302725765406,2020,7,24
2020-07-24,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,24
2020-07-24,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,36.92157381652276,2020,7,24
2020-07-24,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,12.571992341838737,2020,7,24
2020-07-24,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,42.27446961673354,2020,7,24
2020-07-24,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2020,7,24
2020-07-24,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,24
2020-07-24,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,39.42857006076496,2020,7,24
2020-07-25,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,37.09568400053546,2020,7,25
2020-07-25,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,25
2020-07-25,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,5.356405570018202,2020,7,25
2020-07-25,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,25
2020-07-25,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,36.92157381652276,2020,7,25
2020-07-25,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,25
2020-07-25,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,8.052055086532743,2020,7,25
2020-07-25,Tomato,6.5,70.0,54.0,50.0,58.0,34.04264704374035,2020,7,25
2020-07-25,Potato,6.25,66.0,50.0,36.0,44.33333333333333,37.40959035922203,2020,7,25
2020-07-25,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,39.42857006076496,2020,7,25
2020-07-26,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.09568400053546,2020,7,26
2020-07-26,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,26
2020-07-26,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,31.572063276719167,2020,7,26
2020-07-26,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,26
2020-07-26,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,36.92157381652276,2020,7,26
2020-07-26,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,13.631150091188806,2020,7,26
2020-07-26,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,10.998197305669017,2020,7,26
2020-07-26,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,59.32957832315712,2020,7,26
2020-07-26,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2020,7,26
2020-07-26,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,39.42857006076496,2020,7,26
2020-07-27,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,4.510174180763262,2020,7,27
2020-07-27,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,33.09250788197211,2020,7,27
2020-07-27,Rice,6.75,65.0,48.0,33.0,42.58333333333333,40.78217749794564,2020,7,27
2020-07-27,Barley,8.0,65.0,55.0,45.0,13.75,27.87356532222648,2020,7,27
2020-07-27,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2020,7,27
2020-07-27,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,41.97961827024646,2020,7,27
2020-07-27,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2020,7,27
2020-07-27,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2020,7,27
2020-07-27,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2020,7,27
2020-07-27,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,39.42857006076496,2020,7,27
2020-07-28,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2020,7,28
2020-07-28,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2020,7,28
2020-07-28,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2020,7,28
2020-07-28,Barley,6.75,50.0,40.0,30.0,35.0,37.0166569171041,2020,7,28
2020-07-28,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,3.702262945570358,2020,7,28
2020-07-28,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2020,7,28
2020-07-28,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2020,7,28
2020-07-28,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,32.44129403219623,2020,7,28
2020-07-28,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,18.772296753688668,2020,7,28
2020-07-28,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,39.42857006076496,2020,7,28
2020-07-29,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,37.09568400053546,2020,7,29
2020-07-29,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,14.859067813918148,2020,7,29
2020-07-29,Rice,5.5,71.5,54.0,38.5,27.33333333333333,21.464128962365017,2020,7,29
2020-07-29,Barley,8.0,65.0,55.0,45.0,13.75,37.0166569171041,2020,7,29
2020-07-29,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2020,7,29
2020-07-29,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,41.97961827024646,2020,7,29
