Temperature,Humidity,N,P,K,Soil_Quality,Month,NPK_Ratio_NP,NPK_Ratio_NK,NPK_Ratio_PK,Optimal_Temp_Distance,Wind_Temp_Effect,pH_Optimality,P_Balance,Temp_Level,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy,Season_Spring,Season_Summer,Season_Winter
23,77,50.0,44.0,33.0,37,3,1.1363636105371908,1.5151514692378343,1.3333332929292943,0.5,230,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
33,67,66.0,49.50000000000001,35.0,25,7,1.3333333063973067,1.8857142318367364,1.4142856738775524,10.5,429,1.25,0.16223698781838322,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,67,77.0,66.0,60.0,68,7,1.1666666489898994,1.2833333119444448,1.099999981666667,10.5,198,0.25,0.15845648604269294,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18,80,78.0,60.0,44.0,53,9,1.2999999783333338,1.7727272324380174,1.3636363326446288,4.5,180,0.5,0.163003663003663,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,72,60.50000000000001,45.0,31.5,23,4,1.3444444145679022,1.9206348596623857,1.428571383219956,5.5,308,1.25,0.16180048661800486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24,76,55.0,40.5,35.0,22,10,1.3580246578265518,1.5714285265306136,1.1571428240816337,1.5,264,1.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23,77,77.0,60.0,45.0,61,10,1.2833333119444448,1.7111110730864207,1.3333333037037045,0.5,230,0.25,0.163003663003663,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27,73,60.0,44.0,30.0,39,5,1.3636363326446288,1.9999999333333356,1.4666666177777794,4.5,324,0.0,0.16169154228855723,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,80,60.0,50.0,40.0,44,12,1.1999999760000006,1.4999999625000011,1.249999968750001,2.5,180,0.5,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,80,66.0,55.00000000000001,48.0,49,9,1.1999999781818185,1.3749999713541674,1.1458333094618063,2.5,260,0.5,0.15877712031558192,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,80,50.0,36.0,30.0,34,11,1.3888888503086432,1.6666666111111128,1.1999999600000013,3.5,228,0.0,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,68,78.0,60.50000000000001,45.0,15,3,1.2892561770370878,1.7333332948148157,1.3444444145679022,9.5,288,1.25,0.16303360581289741,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10,80,60.0,44.0,30.0,39,1,1.3636363326446288,1.9999999333333356,1.4666666177777794,12.5,90,0.0,0.16169154228855723,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,78,71.5,60.50000000000001,54.0,16,1,1.1818181622839972,1.3240740495541843,1.1203703496227715,0.5,374,1.25,0.15860215053763446,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,66,66.0,55.00000000000001,48.0,49,6,1.1999999781818185,1.3749999713541674,1.1458333094618063,11.5,442,0.5,0.15877712031558192,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,64,78.0,60.0,48.0,54,8,1.2999999783333338,1.624999966145834,1.2499999739583338,13.5,468,0.5,0.15591397849462366,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27,73,63.0,60.0,55.00000000000001,59,8,1.0499999825000004,1.1454545246280994,1.0909090710743805,4.5,270,0.25,0.1704119850187266,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
36,64,60.50000000000001,49.50000000000001,42.0,25,8,1.2222221975308647,1.4404761561791395,1.178571400510205,13.5,432,1.25,0.1589912280701755,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,71,78.0,60.50000000000001,45.0,15,10,1.2892561770370878,1.7333332948148157,1.3444444145679022,6.5,348,1.25,0.16303360581289741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,73,60.0,45.0,40.0,42,9,1.3333333037037045,1.4999999625000011,1.1249999718750008,4.5,162,0.5,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,77,91.0,72.0,55.00000000000001,73,9,1.2638888713348768,1.6545454244628104,1.3090908852892564,0.5,184,0.25,0.16360856269113153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,74,55.00000000000001,40.0,27.0,36,5,1.3749999656250012,2.037036961591224,1.481481426611799,3.5,208,0.0,0.1612021857923497,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9,80,45.0,40.0,33.0,34,1,1.1249999718750008,1.3636363223140509,1.2121211753902674,13.5,90,0.0,0.17231638418079095,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,79,66.0,49.50000000000001,35.0,25,4,1.3333333063973067,1.8857142318367364,1.4142856738775524,1.5,252,1.25,0.16223698781838322,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,70,78.0,60.0,48.0,54,6,1.2999999783333338,1.624999966145834,1.2499999739583338,7.5,150,0.5,0.15591397849462366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,77,58.5,55.0,49.50000000000001,14,9,1.063636344297521,1.1818181579430673,1.1111110886644224,0.5,368,1.25,0.17075664621676892,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,72,45.0,40.0,33.0,34,5,1.1249999718750008,1.3636363223140509,1.2121211753902674,5.5,336,0.0,0.17231638418079095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
39,61,71.5,55.0,40.5,14,8,1.299999976363637,1.7654320551745173,1.3580246578265518,16.5,234,1.25,0.1626746506986028,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
29,71,78.0,60.0,44.0,53,8,1.2999999783333338,1.7727272324380174,1.3636363326446288,6.5,174,0.5,0.163003663003663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,80,71.5,54.0,42.0,28,2,1.3240740495541843,1.7023809118480737,1.2857142551020415,2.5,220,1.25,0.15572139303482588,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17,80,70.0,54.0,50.0,58,3,1.2962962722908098,1.3999999720000007,1.0799999784000005,5.5,102,0.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
40,60,84.0,66.0,50.0,67,8,1.2727272534435266,1.6799999664000007,1.3199999736000005,17.5,360,0.25,0.16333333333333336,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,67,55.0,40.5,35.0,22,8,1.3580246578265518,1.5714285265306136,1.1571428240816337,10.5,429,1.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
29,71,65.0,49.5,45.0,13,8,1.3131312866034084,1.4444444123456799,1.099999975555556,6.5,319,1.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
25,75,84.5,66.0,49.50000000000001,17,3,1.2803030109045,1.7070706725844307,1.3333333063973067,2.5,225,1.25,0.16333333333333336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
40,60,71.5,54.0,42.0,28,7,1.3240740495541843,1.7023809118480737,1.2857142551020415,17.5,560,1.25,0.15572139303482588,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,80,60.0,44.0,30.0,39,11,1.3636363326446288,1.9999999333333356,1.4666666177777794,2.5,140,0.0,0.16169154228855723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,63,45.0,40.0,33.0,34,7,1.1249999718750008,1.3636363223140509,1.2121211753902674,14.5,481,0.0,0.17231638418079095,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
34,66,65.0,48.0,36.0,43,8,1.3541666384548618,1.805555505401236,1.3333332962962974,11.5,476,0.0,0.15548098434004473,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
20,80,65.0,60.50000000000001,49.50000000000001,15,2,1.0743801475309065,1.3131312866034082,1.2222221975308647,2.5,260,1.25,0.1790476190476191,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39,61,84.5,66.0,54.0,17,8,1.2803030109045,1.5648147858367634,1.2222221995884779,16.5,429,1.25,0.1560717196414018,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36,64,50.0,36.0,30.0,34,8,1.3888888503086432,1.6666666111111128,1.1999999600000013,13.5,252,0.0,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32,68,77.0,60.0,45.0,61,6,1.2833333119444448,1.7111110730864207,1.3333333037037045,9.5,320,0.25,0.163003663003663,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
20,80,91.0,72.0,60.0,74,10,1.2638888713348768,1.5166666413888894,1.1999999800000003,2.5,120,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,74,49.5,45.0,38.5,22,3,1.099999975555556,1.2857142523191105,1.1688311384719186,3.5,312,1.25,0.17167919799498746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
13,80,60.0,44.0,30.0,39,1,1.3636363326446288,1.9999999333333356,1.4666666177777794,9.5,143,0.0,0.16169154228855723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17,80,50.0,36.0,30.0,34,9,1.3888888503086432,1.6666666111111128,1.1999999600000013,5.5,289,0.0,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26,74,55.0,40.5,35.0,22,4,1.3580246578265518,1.5714285265306136,1.1571428240816337,3.5,208,1.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6,80,60.0,45.0,40.0,42,2,1.3333333037037045,1.4999999625000011,1.1249999718750008,16.5,42,0.5,0.14367816091954025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,74,66.0,50.0,36.0,44,7,1.3199999736000005,1.833333282407409,1.3888888503086432,3.5,260,0.5,0.162280701754386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,79,60.50000000000001,49.50000000000001,42.0,25,11,1.2222221975308647,1.4404761561791395,1.178571400510205,1.5,273,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,79,84.5,66.0,49.50000000000001,17,9,1.2803030109045,1.7070706725844307,1.3333333063973067,1.5,231,1.25,0.16333333333333336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19,80,63.0,60.0,55.00000000000001,59,3,1.0499999825000004,1.1454545246280994,1.0909090710743805,3.5,171,0.25,0.1704119850187266,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32,68,60.50000000000001,45.0,31.5,23,6,1.3444444145679022,1.9206348596623857,1.428571383219956,9.5,224,1.25,0.16180048661800486,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
27,73,77.0,60.0,45.0,61,5,1.2833333119444448,1.7111110730864207,1.3333333037037045,4.5,324,0.25,0.163003663003663,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35,65,66.0,50.0,36.0,44,7,1.3199999736000005,1.833333282407409,1.3888888503086432,12.5,525,0.5,0.162280701754386,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36,64,72.0,55.00000000000001,40.0,49,8,1.3090908852892564,1.7999999550000012,1.3749999656250012,13.5,252,0.5,0.16267465069860285,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,80,91.0,72.0,60.0,74,2,1.2638888713348768,1.5166666413888894,1.1999999800000003,6.5,160,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,71,72.0,55.00000000000001,40.0,49,6,1.3090908852892564,1.7999999550000012,1.3749999656250012,6.5,203,0.5,0.16267465069860285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,64,84.0,66.0,50.0,67,7,1.2727272534435266,1.6799999664000007,1.3199999736000005,13.5,396,0.25,0.16333333333333336,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,78,65.0,60.50000000000001,49.50000000000001,15,3,1.0743801475309065,1.3131312866034082,1.2222221975308647,0.5,198,1.25,0.1790476190476191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
38,62,84.5,66.0,54.0,17,7,1.2803030109045,1.5648147858367634,1.2222221995884779,15.5,570,1.25,0.1560717196414018,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37,63,66.0,50.0,36.0,44,8,1.3199999736000005,1.833333282407409,1.3888888503086432,14.5,481,0.5,0.162280701754386,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16,80,71.5,54.0,38.5,27,2,1.3240740495541843,1.8571428089053816,1.4025973661663023,6.5,160,1.25,0.1626016260162602,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13,80,66.0,50.0,36.0,44,12,1.3199999736000005,1.833333282407409,1.3888888503086432,9.5,130,0.5,0.162280701754386,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,73,55.00000000000001,44.0,36.0,39,8,1.24999997159091,1.5277777353395077,1.222222188271606,4.5,351,0.0,0.1592592592592593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,75,60.0,55.00000000000001,44.0,46,3,1.0909090710743805,1.3636363326446288,1.24999997159091,2.5,275,0.5,0.17924528301886797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,80,49.5,45.0,38.5,22,9,1.099999975555556,1.2857142523191105,1.1688311384719186,5.5,136,1.25,0.17167919799498746,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,68,55.0,45.0,35.0,22,8,1.2222221950617291,1.5714285265306136,1.285714248979593,9.5,256,1.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39,61,66.0,55.00000000000001,48.0,49,6,1.1999999781818185,1.3749999713541674,1.1458333094618063,16.5,546,0.5,0.15877712031558192,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,72,60.0,50.0,40.0,44,5,1.1999999760000006,1.4999999625000011,1.249999968750001,5.5,420,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,61,91.0,72.0,55.00000000000001,73,6,1.2638888713348768,1.6545454244628104,1.3090908852892564,16.5,312,0.25,0.16360856269113153,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10,80,78.0,60.0,48.0,54,9,1.2999999783333338,1.624999966145834,1.2499999739583338,12.5,120,0.5,0.15591397849462366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,80,91.0,72.0,55.00000000000001,73,12,1.2638888713348768,1.6545454244628104,1.3090908852892564,11.5,99,0.25,0.16360856269113153,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
20,80,78.0,60.0,44.0,53,11,1.2999999783333338,1.7727272324380174,1.3636363326446288,2.5,220,0.5,0.163003663003663,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,80,66.0,49.50000000000001,35.0,25,10,1.3333333063973067,1.8857142318367364,1.4142856738775524,2.5,300,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,77,65.0,48.0,33.0,43,11,1.3541666384548618,1.9696969100091848,1.454545410468321,0.5,230,0.0,0.16210045662100456,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,78,77.0,66.0,60.0,68,11,1.1666666489898994,1.2833333119444448,1.099999981666667,0.5,176,0.25,0.15845648604269294,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,72,77.0,60.0,45.0,61,10,1.2833333119444448,1.7111110730864207,1.3333333037037045,5.5,280,0.25,0.163003663003663,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13,80,78.0,60.0,48.0,54,2,1.2999999783333338,1.624999966145834,1.2499999739583338,9.5,104,0.5,0.15591397849462366,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,75,91.0,72.0,55.00000000000001,73,11,1.2638888713348768,1.6545454244628104,1.3090908852892564,2.5,250,0.25,0.16360856269113153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,72,91.0,72.0,55.00000000000001,73,4,1.2638888713348768,1.6545454244628104,1.3090908852892564,5.5,196,0.25,0.16360856269113153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,68,50.0,44.0,33.0,37,7,1.1363636105371908,1.5151514692378343,1.3333332929292943,9.5,320,0.0,0.17979002624671916,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
33,67,78.0,60.0,44.0,53,4,1.2999999783333338,1.7727272324380174,1.3636363326446288,10.5,396,0.5,0.163003663003663,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26,74,50.0,40.0,30.0,35,5,1.249999968750001,1.6666666111111128,1.3333332888888902,3.5,130,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27,73,71.5,55.0,40.5,14,7,1.299999976363637,1.7654320551745173,1.3580246578265518,4.5,324,1.25,0.1626746506986028,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
30,70,60.50000000000001,49.50000000000001,42.0,25,3,1.2222221975308647,1.4404761561791395,1.178571400510205,7.5,360,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,80,66.0,55.00000000000001,48.0,49,1,1.1999999781818185,1.3749999713541674,1.1458333094618063,3.5,209,0.5,0.15877712031558192,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,69,66.0,49.50000000000001,35.0,25,7,1.3333333063973067,1.8857142318367364,1.4142856738775524,8.5,186,1.25,0.16223698781838322,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,59,55.0,45.0,35.0,22,8,1.2222221950617291,1.5714285265306136,1.285714248979593,18.5,410,1.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14,80,72.0,55.00000000000001,40.0,49,9,1.3090908852892564,1.7999999550000012,1.3749999656250012,8.5,140,0.5,0.16267465069860285,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,67,66.0,50.0,36.0,44,7,1.3199999736000005,1.833333282407409,1.3888888503086432,10.5,198,0.5,0.162280701754386,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12,80,60.0,44.0,30.0,39,1,1.3636363326446288,1.9999999333333356,1.4666666177777794,10.5,108,0.0,0.16169154228855723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,80,84.5,66.0,49.50000000000001,17,9,1.2803030109045,1.7070706725844307,1.3333333063973067,11.5,99,1.25,0.16333333333333336,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,74,60.0,55.00000000000001,44.0,46,4,1.0909090710743805,1.3636363326446288,1.24999997159091,3.5,234,0.5,0.17924528301886797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,78,50.0,44.0,33.0,37,1,1.1363636105371908,1.5151514692378343,1.3333332929292943,0.5,264,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34,66,65.0,55.0,45.0,14,7,1.1818181603305788,1.4444444123456799,1.2222221950617291,11.5,136,1.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14,80,77.0,60.0,45.0,61,11,1.2833333119444448,1.7111110730864207,1.3333333037037045,8.5,182,0.25,0.163003663003663,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,79,55.00000000000001,40.0,27.0,36,3,1.3749999656250012,2.037036961591224,1.481481426611799,1.5,294,0.0,0.1612021857923497,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9,80,78.0,60.0,44.0,53,11,1.2999999783333338,1.7727272324380174,1.3636363326446288,13.5,72,0.5,0.163003663003663,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,71,55.0,45.0,35.0,22,4,1.2222221950617291,1.5714285265306136,1.285714248979593,6.5,290,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,72,70.0,54.0,50.0,58,5,1.2962962722908098,1.3999999720000007,1.0799999784000005,5.5,140,0.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,80,65.0,48.0,36.0,43,11,1.3541666384548618,1.805555505401236,1.3333332962962974,5.5,153,0.0,0.15548098434004473,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,72,91.0,72.0,55.00000000000001,73,3,1.2638888713348768,1.6545454244628104,1.3090908852892564,5.5,196,0.25,0.16360856269113153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14,80,78.0,60.50000000000001,45.0,15,12,1.2892561770370878,1.7333332948148157,1.3444444145679022,8.5,140,1.25,0.16303360581289741,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,76,65.0,55.0,45.0,14,9,1.1818181603305788,1.4444444123456799,1.2222221950617291,1.5,312,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,79,60.0,44.0,30.0,39,9,1.3636363326446288,1.9999999333333356,1.4666666177777794,1.5,126,0.0,0.16169154228855723,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,71,65.0,55.0,45.0,14,7,1.1818181603305788,1.4444444123456799,1.2222221950617291,6.5,203,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,80,84.0,66.0,50.0,67,1,1.2727272534435266,1.6799999664000007,1.3199999736000005,18.5,36,0.25,0.16333333333333336,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,74,84.0,66.0,50.0,67,3,1.2727272534435266,1.6799999664000007,1.3199999736000005,3.5,286,0.25,0.16333333333333336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,80,60.50000000000001,49.50000000000001,42.0,25,10,1.2222221975308647,1.4404761561791395,1.178571400510205,4.5,198,1.25,0.1589912280701755,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,70,58.5,55.0,49.50000000000001,14,5,1.063636344297521,1.1818181579430673,1.1111110886644224,7.5,240,1.25,0.17075664621676892,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19,80,63.0,60.0,55.00000000000001,59,4,1.0499999825000004,1.1454545246280994,1.0909090710743805,3.5,209,0.25,0.1704119850187266,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,71,71.5,54.0,42.0,28,7,1.3240740495541843,1.7023809118480737,1.2857142551020415,6.5,319,1.25,0.15572139303482588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,80,91.0,72.0,60.0,74,9,1.2638888713348768,1.5166666413888894,1.1999999800000003,2.5,140,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,75,71.5,54.0,42.0,28,3,1.3240740495541843,1.7023809118480737,1.2857142551020415,2.5,200,1.25,0.15572139303482588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19,80,60.0,50.0,40.0,44,2,1.1999999760000006,1.4999999625000011,1.249999968750001,3.5,247,0.5,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,80,84.0,66.0,50.0,67,11,1.2727272534435266,1.6799999664000007,1.3199999736000005,5.5,153,0.25,0.16333333333333336,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,77,60.50000000000001,45.0,31.5,23,3,1.3444444145679022,1.9206348596623857,1.428571383219956,0.5,138,1.25,0.16180048661800486,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
22,78,77.0,60.0,45.0,61,10,1.2833333119444448,1.7111110730864207,1.3333333037037045,0.5,176,0.25,0.163003663003663,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28,72,65.0,55.0,45.0,14,5,1.1818181603305788,1.4444444123456799,1.2222221950617291,5.5,280,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,64,65.0,48.0,36.0,43,7,1.3541666384548618,1.805555505401236,1.3333332962962974,13.5,468,0.0,0.15548098434004473,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,76,65.0,48.0,33.0,43,4,1.3541666384548618,1.9696969100091848,1.454545410468321,1.5,96,0.0,0.16210045662100456,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
14,80,70.0,60.0,50.0,60,9,1.1666666472222227,1.3999999720000007,1.1999999760000006,8.5,154,0.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,80,60.50000000000001,45.0,31.5,23,11,1.3444444145679022,1.9206348596623857,1.428571383219956,5.5,170,1.25,0.16180048661800486,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,65,55.00000000000001,40.0,27.0,36,8,1.3749999656250012,2.037036961591224,1.481481426611799,12.5,280,0.0,0.1612021857923497,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,80,50.0,40.0,30.0,35,10,1.249999968750001,1.6666666111111128,1.3333332888888902,13.5,63,0.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,66,54.0,50.0,44.0,43,6,1.0799999784000005,1.227272699380166,1.1363636105371908,11.5,238,0.5,0.17117117117117117,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16,80,84.5,66.0,54.0,17,9,1.2803030109045,1.5648147858367634,1.2222221995884779,6.5,128,1.25,0.1560717196414018,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,67,71.5,55.0,40.5,14,8,1.299999976363637,1.7654320551745173,1.3580246578265518,10.5,231,1.25,0.1626746506986028,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
44,56,63.0,60.0,55.00000000000001,59,6,1.0499999825000004,1.1454545246280994,1.0909090710743805,21.5,352,0.25,0.1704119850187266,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,79,71.5,54.0,38.5,27,10,1.3240740495541843,1.8571428089053816,1.4025973661663023,1.5,210,1.25,0.1626016260162602,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,58,78.0,60.50000000000001,45.0,15,7,1.2892561770370878,1.7333332948148157,1.3444444145679022,19.5,462,1.25,0.16303360581289741,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,80,84.0,66.0,50.0,67,9,1.2727272534435266,1.6799999664000007,1.3199999736000005,5.5,153,0.25,0.16333333333333336,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,60,66.0,50.0,36.0,44,6,1.3199999736000005,1.833333282407409,1.3888888503086432,17.5,440,0.5,0.162280701754386,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
