Temperature,Humidity,N,P,K,Soil_Quality,Month,NPK_Ratio_NP,NPK_Ratio_NK,NPK_Ratio_PK,Optimal_Temp_Distance,Wind_Temp_Effect,pH_Optimality,P_Balance,Temp_Level,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy,Season_Spring,Season_Summer,Season_Winter,Crop_Yield
34,66,71.5,55.0,40.5,14,6,1.299999976363637,1.7654320551745173,1.3580246578265518,11.5,272,1.25,0.1626746506986028,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0
32,68,63.0,60.0,55.00000000000001,59,3,1.0499999825000004,1.1454545246280994,1.0909090710743805,9.5,256,0.25,0.1704119850187266,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
33,67,71.5,54.0,38.5,27,6,1.3240740495541843,1.8571428089053816,1.4025973661663023,10.5,396,1.25,0.1626016260162602,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.271124623683134
22,78,50.0,44.0,33.0,37,11,1.1363636105371908,1.5151514692378343,1.3333332929292943,0.5,242,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.20652398446176
26,74,50.0,44.0,33.0,37,4,1.1363636105371908,1.5151514692378343,1.3333332929292943,3.5,234,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,21.83131540284376
8,80,70.0,66.0,55.00000000000001,64,12,1.0606060445362722,1.2727272495867772,1.1999999781818185,14.5,120,0.25,0.1788830715532286,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
16,80,60.50000000000001,45.0,31.5,23,9,1.3444444145679022,1.9206348596623857,1.428571383219956,6.5,64,1.25,0.16180048661800486,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33.16545841718241
17,80,54.0,50.0,44.0,43,1,1.0799999784000005,1.227272699380166,1.1363636105371908,5.5,136,0.5,0.17117117117117117,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47.13264833950482
40,60,84.5,66.0,54.0,17,8,1.2803030109045,1.5648147858367634,1.2222221995884779,17.5,440,1.25,0.1560717196414018,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0
28,72,49.5,45.0,38.5,22,7,1.099999975555556,1.2857142523191105,1.1688311384719186,5.5,140,1.25,0.17167919799498746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.591768079996279
16,80,55.00000000000001,40.0,27.0,36,9,1.3749999656250012,2.037036961591224,1.481481426611799,6.5,256,0.0,0.1612021857923497,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35.76508004632828
23,77,65.0,48.0,33.0,43,5,1.3541666384548618,1.9696969100091848,1.454545410468321,0.5,115,0.0,0.16210045662100456,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,66.5932446972631
19,80,65.0,55.0,45.0,14,9,1.1818181603305788,1.4444444123456799,1.2222221950617291,3.5,190,1.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.60339954787604
33,67,50.0,44.0,33.0,37,6,1.1363636105371908,1.5151514692378343,1.3333332929292943,10.5,264,0.0,0.17979002624671916,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0
22,78,84.5,66.0,49.50000000000001,17,3,1.2803030109045,1.7070706725844307,1.3333333063973067,0.5,220,1.25,0.16333333333333336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,48.30162718482361
21,79,77.0,60.0,45.0,61,9,1.2833333119444448,1.7111110730864207,1.3333333037037045,1.5,147,0.25,0.163003663003663,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,99.96529192202136
28,72,45.0,40.0,33.0,34,5,1.1249999718750008,1.3636363223140509,1.2121211753902674,5.5,336,0.0,0.17231638418079095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,12.705519083709124
16,80,55.00000000000001,44.0,36.0,39,12,1.24999997159091,1.5277777353395077,1.222222188271606,6.5,208,0.0,0.1592592592592593,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.05852121963144
36,64,70.0,66.0,55.00000000000001,64,6,1.0606060445362722,1.2727272495867772,1.1999999781818185,13.5,432,0.25,0.1788830715532286,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0
18,80,60.50000000000001,49.50000000000001,42.0,25,1,1.2222221975308647,1.4404761561791395,1.178571400510205,4.5,108,1.25,0.1589912280701755,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40.59011591237875
20,80,91.0,72.0,55.00000000000001,73,4,1.2638888713348768,1.6545454244628104,1.3090908852892564,2.5,60,0.25,0.16360856269113153,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,53.16985635072733
15,80,65.0,48.0,33.0,43,2,1.3541666384548618,1.9696969100091848,1.454545410468321,7.5,105,0.0,0.16210045662100456,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0
24,76,71.5,54.0,42.0,28,5,1.3240740495541843,1.7023809118480737,1.2857142551020415,1.5,168,1.25,0.15572139303482588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,61.82744827358482
15,80,60.0,44.0,30.0,39,2,1.3636363326446288,1.9999999333333356,1.4666666177777794,7.5,135,0.0,0.16169154228855723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.191549607950805
22,78,66.0,50.0,36.0,44,9,1.3199999736000005,1.833333282407409,1.3888888503086432,0.5,132,0.5,0.162280701754386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.95858110071901
20,80,84.5,66.0,49.50000000000001,17,12,1.2803030109045,1.7070706725844307,1.3333333063973067,2.5,220,1.25,0.16333333333333336,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32.92781523390731
23,77,49.5,45.0,38.5,22,10,1.099999975555556,1.2857142523191105,1.1688311384719186,0.5,161,1.25,0.17167919799498746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38.61331601625602
14,80,50.0,36.0,30.0,34,12,1.3888888503086432,1.6666666111111128,1.1999999600000013,8.5,112,0.0,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0
26,74,45.0,40.0,33.0,34,4,1.1249999718750008,1.3636363223140509,1.2121211753902674,3.5,234,0.0,0.17231638418079095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,25.58556365625885
35,65,70.0,54.0,50.0,58,6,1.2962962722908098,1.3999999720000007,1.0799999784000005,12.5,210,0.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.2390351106820625
31,69,66.0,49.50000000000001,35.0,25,8,1.3333333063973067,1.8857142318367364,1.4142856738775524,8.5,279,1.25,0.16223698781838322,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
34,66,50.0,44.0,33.0,37,6,1.1363636105371908,1.5151514692378343,1.3333332929292943,11.5,476,0.0,0.17979002624671916,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0
28,72,55.00000000000001,40.0,27.0,36,4,1.3749999656250012,2.037036961591224,1.481481426611799,5.5,196,0.0,0.1612021857923497,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10.06700266092758
38,62,55.0,49.50000000000001,38.5,24,8,1.1111110886644224,1.4285713914656781,1.2857142523191105,15.5,418,1.25,0.17948717948717954,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
20,80,70.0,54.0,50.0,58,10,1.2962962722908098,1.3999999720000007,1.0799999784000005,2.5,180,0.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,51.1381092722786
21,79,50.0,44.0,33.0,37,1,1.1363636105371908,1.5151514692378343,1.3333332929292943,1.5,168,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,50.37491477732747
17,80,55.0,40.5,35.0,22,9,1.3580246578265518,1.5714285265306136,1.1571428240816337,5.5,255,1.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.656102192249422
11,80,55.00000000000001,40.0,27.0,36,1,1.3749999656250012,2.037036961591224,1.481481426611799,11.5,99,0.0,0.1612021857923497,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.024841660735119
42,58,50.0,36.0,30.0,34,8,1.3888888503086432,1.6666666111111128,1.1999999600000013,19.5,462,0.0,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
3,80,72.0,55.00000000000001,40.0,49,1,1.3090908852892564,1.7999999550000012,1.3749999656250012,19.5,27,0.5,0.16267465069860285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
32,68,91.0,72.0,55.00000000000001,73,4,1.2638888713348768,1.6545454244628104,1.3090908852892564,9.5,416,0.25,0.16360856269113153,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,29.09670271449717
36,64,55.00000000000001,40.0,27.0,36,8,1.3749999656250012,2.037036961591224,1.481481426611799,13.5,144,0.0,0.1612021857923497,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
28,72,66.0,50.0,36.0,44,4,1.3199999736000005,1.833333282407409,1.3888888503086432,5.5,308,0.5,0.162280701754386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.84509471177183
2,80,66.0,50.0,36.0,44,2,1.3199999736000005,1.833333282407409,1.3888888503086432,20.5,16,0.5,0.162280701754386,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
13,80,84.5,66.0,49.50000000000001,17,2,1.2803030109045,1.7070706725844307,1.3333333063973067,9.5,169,1.25,0.16333333333333336,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0
21,79,60.50000000000001,45.0,31.5,23,11,1.3444444145679022,1.9206348596623857,1.428571383219956,1.5,147,1.25,0.16180048661800486,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43.90332337380381
17,80,60.50000000000001,45.0,31.5,23,1,1.3444444145679022,1.9206348596623857,1.428571383219956,5.5,255,1.25,0.16180048661800486,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,41.35183124265703
41,59,71.5,55.0,40.5,14,7,1.299999976363637,1.7654320551745173,1.3580246578265518,18.5,123,1.25,0.1626746506986028,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0
24,76,78.0,60.50000000000001,45.0,15,4,1.2892561770370878,1.7333332948148157,1.3444444145679022,1.5,120,1.25,0.16303360581289741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35.24457095094768
18,80,71.5,54.0,38.5,27,1,1.3240740495541843,1.8571428089053816,1.4025973661663023,4.5,216,1.25,0.1626016260162602,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22.162424325339728
39,61,77.0,66.0,60.0,68,8,1.1666666489898994,1.2833333119444448,1.099999981666667,16.5,507,0.25,0.15845648604269294,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
17,80,84.5,66.0,54.0,17,9,1.2803030109045,1.5648147858367634,1.2222221995884779,5.5,204,1.25,0.1560717196414018,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.77929466604029
26,74,58.5,55.0,49.50000000000001,14,4,1.063636344297521,1.1818181579430673,1.1111110886644224,3.5,234,1.25,0.17075664621676892,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,21.719785650765573
26,74,66.0,49.50000000000001,35.0,25,5,1.3333333063973067,1.8857142318367364,1.4142856738775524,3.5,260,1.25,0.16223698781838322,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.771472335724923
15,80,60.0,44.0,30.0,39,2,1.3636363326446288,1.9999999333333356,1.4666666177777794,7.5,210,0.0,0.16169154228855723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.672801491017886
11,80,77.0,60.0,45.0,61,2,1.2833333119444448,1.7111110730864207,1.3333333037037045,11.5,110,0.25,0.163003663003663,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.770370726155676
13,80,71.5,54.0,38.5,27,1,1.3240740495541843,1.8571428089053816,1.4025973661663023,9.5,169,1.25,0.1626016260162602,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0
29,71,60.50000000000001,49.50000000000001,42.0,25,10,1.2222221975308647,1.4404761561791395,1.178571400510205,6.5,174,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.730511192378662
26,74,55.00000000000001,44.0,36.0,39,4,1.24999997159091,1.5277777353395077,1.222222188271606,3.5,416,0.0,0.1592592592592593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21.482127494549683
30,70,71.5,55.0,40.5,14,9,1.299999976363637,1.7654320551745173,1.3580246578265518,7.5,330,1.25,0.1626746506986028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
16,80,71.5,55.0,40.5,14,11,1.299999976363637,1.7654320551745173,1.3580246578265518,6.5,128,1.25,0.1626746506986028,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35.79882442892828
31,69,70.0,54.0,50.0,58,12,1.2962962722908098,1.3999999720000007,1.0799999784000005,8.5,279,0.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,37.2179725395153
18,80,91.0,72.0,60.0,74,10,1.2638888713348768,1.5166666413888894,1.1999999800000003,4.5,324,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38.56640903054751
38,62,50.0,40.0,30.0,35,6,1.249999968750001,1.6666666111111128,1.3333332888888902,15.5,304,0.0,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
12,80,78.0,60.0,44.0,53,12,1.2999999783333338,1.7727272324380174,1.3636363326446288,10.5,144,0.5,0.163003663003663,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
22,78,65.0,60.50000000000001,49.50000000000001,15,12,1.0743801475309065,1.3131312866034082,1.2222221975308647,0.5,242,1.25,0.1790476190476191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,50.1157187156813
40,60,70.0,60.0,50.0,60,8,1.1666666472222227,1.3999999720000007,1.1999999760000006,17.5,400,0.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
36,64,60.0,55.00000000000001,44.0,46,6,1.0909090710743805,1.3636363326446288,1.24999997159091,13.5,216,0.5,0.17924528301886797,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
25,75,66.0,50.0,36.0,44,3,1.3199999736000005,1.833333282407409,1.3888888503086432,2.5,275,0.5,0.162280701754386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36.710479217083645
19,80,54.0,50.0,44.0,43,9,1.0799999784000005,1.227272699380166,1.1363636105371908,3.5,209,0.5,0.17117117117117117,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.532919565095256
17,80,78.0,60.50000000000001,45.0,15,11,1.2892561770370878,1.7333332948148157,1.3444444145679022,5.5,170,1.25,0.16303360581289741,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.38215734336515
22,78,71.5,55.0,40.5,14,1,1.299999976363637,1.7654320551745173,1.3580246578265518,0.5,154,1.25,0.1626746506986028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,52.89880469063375
19,80,71.5,55.0,40.5,14,9,1.299999976363637,1.7654320551745173,1.3580246578265518,3.5,228,1.25,0.1626746506986028,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47.11155737302578
12,80,78.0,60.0,48.0,54,2,1.2999999783333338,1.624999966145834,1.2499999739583338,10.5,132,0.5,0.15591397849462366,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
18,80,55.0,45.0,35.0,22,9,1.2222221950617291,1.5714285265306136,1.285714248979593,4.5,144,1.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.67630337156901
7,80,84.5,66.0,49.50000000000001,17,1,1.2803030109045,1.7070706725844307,1.3333333063973067,15.5,98,1.25,0.16333333333333336,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0
20,80,66.0,50.0,36.0,44,4,1.3199999736000005,1.833333282407409,1.3888888503086432,2.5,220,0.5,0.162280701754386,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.49231500354782
22,78,71.5,55.0,40.5,14,9,1.299999976363637,1.7654320551745173,1.3580246578265518,0.5,242,1.25,0.1626746506986028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.06090393768301
37,63,71.5,54.0,38.5,27,7,1.3240740495541843,1.8571428089053816,1.4025973661663023,14.5,259,1.25,0.1626016260162602,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0
20,80,91.0,72.0,55.00000000000001,73,9,1.2638888713348768,1.6545454244628104,1.3090908852892564,2.5,180,0.25,0.16360856269113153,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,48.95278453385156
25,75,66.0,49.50000000000001,35.0,25,3,1.3333333063973067,1.8857142318367364,1.4142856738775524,2.5,250,1.25,0.16223698781838322,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31.059937112579167
18,80,84.0,66.0,50.0,67,10,1.2727272534435266,1.6799999664000007,1.3199999736000005,4.5,162,0.25,0.16333333333333336,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.8484914868818
21,79,71.5,54.0,42.0,28,12,1.3240740495541843,1.7023809118480737,1.2857142551020415,1.5,189,1.25,0.15572139303482588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,39.22652109715498
29,71,65.0,48.0,36.0,43,5,1.3541666384548618,1.805555505401236,1.3333332962962974,6.5,232,0.0,0.15548098434004473,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,35.53657785914108
13,80,71.5,55.0,40.5,14,1,1.299999976363637,1.7654320551745173,1.3580246578265518,9.5,169,1.25,0.1626746506986028,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18.27876325168955
30,70,45.0,40.0,33.0,34,6,1.1249999718750008,1.3636363223140509,1.2121211753902674,7.5,240,0.0,0.17231638418079095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0
35,65,60.0,50.0,40.0,44,7,1.1999999760000006,1.4999999625000011,1.249999968750001,12.5,525,0.5,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
19,80,78.0,60.0,44.0,53,4,1.2999999783333338,1.7727272324380174,1.3636363326446288,3.5,247,0.5,0.163003663003663,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.70741844739789
11,80,65.0,48.0,36.0,43,12,1.3541666384548618,1.805555505401236,1.3333332962962974,11.5,121,0.0,0.15548098434004473,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
20,80,91.0,72.0,60.0,74,4,1.2638888713348768,1.5166666413888894,1.1999999800000003,2.5,160,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,54.66894260371514
23,77,65.0,48.0,36.0,43,5,1.3541666384548618,1.805555505401236,1.3333332962962974,0.5,276,0.0,0.15548098434004473,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,60.26992225829543
23,77,78.0,60.50000000000001,45.0,15,3,1.2892561770370878,1.7333332948148157,1.3444444145679022,0.5,138,1.25,0.16303360581289741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53.788547793965016
26,74,60.0,50.0,40.0,44,4,1.1999999760000006,1.4999999625000011,1.249999968750001,3.5,182,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.035426326720817
20,80,60.50000000000001,45.0,31.5,23,3,1.3444444145679022,1.9206348596623857,1.428571383219956,2.5,180,1.25,0.16180048661800486,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,45.30902813906283
25,75,54.0,50.0,44.0,43,4,1.0799999784000005,1.227272699380166,1.1363636105371908,2.5,225,0.5,0.17117117117117117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.29540994862875
32,68,91.0,72.0,55.00000000000001,73,4,1.2638888713348768,1.6545454244628104,1.3090908852892564,9.5,288,0.25,0.16360856269113153,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,30.272130597520835
38,62,55.0,40.5,35.0,22,7,1.3580246578265518,1.5714285265306136,1.1571428240816337,15.5,418,1.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
19,80,60.0,45.0,40.0,42,11,1.3333333037037045,1.4999999625000011,1.1249999718750008,3.5,133,0.5,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.86277943709918
21,79,63.0,60.0,55.00000000000001,59,5,1.0499999825000004,1.1454545246280994,1.0909090710743805,1.5,336,0.25,0.1704119850187266,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,77.75070159243505
23,77,55.0,40.5,35.0,22,5,1.3580246578265518,1.5714285265306136,1.1571428240816337,0.5,207,1.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,39.09863883870583
39,61,78.0,60.0,48.0,54,8,1.2999999783333338,1.624999966145834,1.2499999739583338,16.5,351,0.5,0.15591397849462366,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
6,80,78.0,60.0,48.0,54,12,1.2999999783333338,1.624999966145834,1.2499999739583338,16.5,72,0.5,0.15591397849462366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
8,80,55.0,40.5,35.0,22,2,1.3580246578265518,1.5714285265306136,1.1571428240816337,14.5,80,1.25,0.14367816091954025,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0
23,77,77.0,66.0,60.0,68,11,1.1666666489898994,1.2833333119444448,1.099999981666667,0.5,276,0.25,0.15845648604269294,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.49452970129602
30,70,60.50000000000001,49.50000000000001,42.0,25,4,1.2222221975308647,1.4404761561791395,1.178571400510205,7.5,270,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
30,70,55.0,45.0,35.0,22,10,1.2222221950617291,1.5714285265306136,1.285714248979593,7.5,150,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
23,77,60.0,45.0,40.0,42,5,1.3333333037037045,1.4999999625000011,1.1249999718750008,0.5,184,0.5,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,55.0803302038216
37,63,50.0,40.0,30.0,35,7,1.249999968750001,1.6666666111111128,1.3333332888888902,14.5,296,0.0,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
22,78,71.5,60.50000000000001,54.0,16,5,1.1818181622839972,1.3240740495541843,1.1203703496227715,0.5,242,1.25,0.15860215053763446,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,52.89065741069325
20,80,55.00000000000001,40.0,27.0,36,11,1.3749999656250012,2.037036961591224,1.481481426611799,2.5,180,0.0,0.1612021857923497,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,57.94375953828586
20,80,65.0,49.5,45.0,13,10,1.3131312866034084,1.4444444123456799,1.099999975555556,2.5,220,1.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24.70004551519112
11,80,66.0,50.0,36.0,44,2,1.3199999736000005,1.833333282407409,1.3888888503086432,11.5,132,0.5,0.162280701754386,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.508216145526662
42,58,77.0,60.0,45.0,61,7,1.2833333119444448,1.7111110730864207,1.3333333037037045,19.5,462,0.25,0.163003663003663,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
41,59,60.0,45.0,40.0,42,7,1.3333333037037045,1.4999999625000011,1.1249999718750008,18.5,492,0.5,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
14,80,71.5,55.0,40.5,14,12,1.299999976363637,1.7654320551745173,1.3580246578265518,8.5,126,1.25,0.1626746506986028,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,23.28506889818899
29,71,77.0,60.0,45.0,61,9,1.2833333119444448,1.7111110730864207,1.3333333037037045,6.5,348,0.25,0.163003663003663,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.176360411848474
36,64,55.00000000000001,40.0,27.0,36,8,1.3749999656250012,2.037036961591224,1.481481426611799,13.5,432,0.0,0.1612021857923497,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0
18,80,60.0,50.0,40.0,44,5,1.1999999760000006,1.4999999625000011,1.249999968750001,4.5,180,0.5,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.674371069265945
17,80,66.0,49.50000000000001,35.0,25,1,1.3333333063973067,1.8857142318367364,1.4142856738775524,5.5,204,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,41.11289446279333
13,80,55.0,45.0,35.0,22,2,1.2222221950617291,1.5714285265306136,1.285714248979593,9.5,78,1.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.593674732178712
16,80,84.5,66.0,54.0,17,12,1.2803030109045,1.5648147858367634,1.2222221995884779,6.5,112,1.25,0.1560717196414018,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.301593773894857
15,80,60.50000000000001,49.50000000000001,42.0,25,12,1.2222221975308647,1.4404761561791395,1.178571400510205,7.5,90,1.25,0.1589912280701755,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.2918550252593
29,71,84.5,66.0,54.0,17,9,1.2803030109045,1.5648147858367634,1.2222221995884779,6.5,319,1.25,0.1560717196414018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.2924066595853
19,80,50.0,36.0,30.0,34,11,1.3888888503086432,1.6666666111111128,1.1999999600000013,3.5,209,0.0,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24.57982343900874
33,67,54.0,50.0,44.0,43,3,1.0799999784000005,1.227272699380166,1.1363636105371908,10.5,363,0.5,0.17117117117117117,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
31,69,77.0,60.0,45.0,61,8,1.2833333119444448,1.7111110730864207,1.3333333037037045,8.5,186,0.25,0.163003663003663,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
25,75,65.0,48.0,36.0,43,3,1.3541666384548618,1.805555505401236,1.3333332962962974,2.5,225,0.0,0.15548098434004473,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,67.34971662457247
